76.36480000000002,77.06480000000002
76.36480000000002,77.06480000000002
76.36480000000002,77.06480000000002
76.36480000000002,77.06480000000002
76.36480000000002,77.06480000000002
76.36480000000002,77.06480000000002
79.16480000000001,79.56480000000002
81.66480000000001,82.46480000000001
81.66480000000001,82.46480000000001
81.66480000000001,82.46480000000001
81.66480000000001,82.46480000000001
87.06480000000002,87.36480000000002
87.36480000000002,87.66480000000001
87.36480000000002,87.66480000000001
87.36480000000002,87.66480000000001
89.56480000000002,90.06480000000002
89.56480000000002,90.06480000000002
89.56480000000002,90.06480000000002
89.56480000000002,90.06480000000002
92.26480000000001,92.66480000000001
92.66480000000001,92.86480000000002
92.66480000000001,92.86480000000002
92.66480000000001,92.86480000000002
94.56480000000002,95.06480000000002
95.06480000000002,95.26480000000001
95.06480000000002,95.26480000000001
95.06480000000002,95.26480000000001
95.26480000000001,95.66480000000001
95.96480000000001,96.26480000000001
95.96480000000001,96.26480000000001
95.96480000000001,96.26480000000001
97.06480000000002,97.66480000000001
97.66480000000001,98.66480000000001
97.66480000000001,98.66480000000001
97.66480000000001,98.66480000000001
97.66480000000001,98.66480000000001
99.06480000000002,99.86480000000002
