50.7432,52.443200000000004
50.7432,52.443200000000004
50.7432,52.443200000000004
50.7432,52.443200000000004
52.8432,53.2432
54.943200000000004,59.14320000000001
54.943200000000004,59.14320000000001
54.943200000000004,59.14320000000001
54.943200000000004,59.14320000000001
59.14320000000001,64.2432
59.14320000000001,64.2432
59.14320000000001,64.2432
59.14320000000001,64.2432
69.9432,70.3432
71.04320000000001,71.2432
71.04320000000001,71.2432
71.04320000000001,71.2432
71.4432,71.9432
72.3432,72.7432
72.7432,72.8432
73.7432,74.04320000000001
74.4432,74.7432
