108.6864,109.28640000000001
108.6864,109.28640000000001
108.6864,109.28640000000001
108.6864,109.28640000000001
110.08640000000001,110.4864
110.78640000000001,111.08640000000001
110.78640000000001,111.08640000000001
110.78640000000001,111.08640000000001
111.08640000000001,111.58640000000001
111.58640000000001,111.58640000000001
111.58640000000001,111.58640000000001
111.58640000000001,111.58640000000001
113.1864,113.38640000000001
113.1864,113.38640000000001
113.1864,113.38640000000001
113.1864,113.38640000000001
124.9864,125.78640000000001
